ImageID;LabelName;Conf;XMin;XMax;YMin;YMax
25-11-2021_03-59-16_PM.jpg;0;0.433071;0.0933781;0.1837799;0.24736819999999998;0.3249998
25-11-2021_03-59-16_PM.jpg;0;0.445576;0.0799848;0.1491812;0.2026318;0.2500002
25-11-2021_03-59-16_PM.jpg;0;0.509609;0.0639881;0.1175595;0.16710495;0.21644705
25-11-2021_03-59-16_PM.jpg;0;0.511749;0.0714281;0.1309519;0.18750015;0.23947385000000002
25-11-2021_03-59-16_PM.jpg;0;0.526964;0.05580354999999999;0.10453865;0.15000005;0.18815795000000002
25-11-2021_03-59-16_PM.jpg;0;0.565004;0.217634;0.311384;0.1210531;0.19736889999999999
25-11-2021_03-59-16_PM.jpg;0;0.599241;0.09970300000000001;0.201265;0.2822365;0.3756575
25-11-2021_03-59-16_PM.jpg;0;0.733467;0.2656246;0.34002940000000004;0.19407844999999999;0.26249954999999997
25-11-2021_03-59-16_PM.jpg;0;0.743127;0.15811;0.22023800000000002;0.1250002;0.1776318
25-11-2021_03-59-16_PM.jpg;0;0.810488;0.1201635;0.2310265;0.321053;0.421711
25-11-2021_03-59-16_PM.jpg;0;0.816931;0.23400264999999998;0.30766335;0.1815792;0.2342108
25-11-2021_03-59-16_PM.jpg;0;0.831238;0.29017879999999996;0.3593752;0.2230267;0.2815793
25-11-2021_03-59-16_PM.jpg;0;0.894382;0.133556;0.284598;0.3776315;0.5118425
25-11-2021_03-59-16_PM.jpg;0;0.923268;0.3266371;0.41778289999999996;0.24671064999999998;0.31710535
25-11-2021_03-59-16_PM.jpg;0;0.92643;0.38727710000000004;0.4784229;0.27565835;0.35526365
25-11-2021_03-59-16_PM.jpg;0;0.932504;0.82180045;0.90178555;0.554605;0.7559210000000001
25-11-2021_03-59-16_PM.jpg;0;0.936618;0.200893;0.395833;0.5111845;0.7039475000000001
25-11-2021_03-59-16_PM.jpg;0;0.937653;0.5606398499999999;0.65922615;0.3861845;0.5144735
25-11-2021_03-59-16_PM.jpg;0;0.93767;0.26190499999999994;0.486607;0.6052635;0.8710525
25-11-2021_03-59-16_PM.jpg;0;0.9378;0.165179;0.32886899999999997;0.44802650000000005;0.6026315
25-11-2021_03-59-16_PM.jpg;0;0.938203;0.46949349999999995;0.5758924999999999;0.3381575;0.4434205
25-11-2021_03-59-16_PM.jpg;0;0.941045;0.6536460000000001;0.755208;0.457895;0.598027
25-11-2021_03-59-16_PM.jpg;0;0.952093;0.72991105;0.82254495;0.505263;0.6671050000000001
24-11-2021_05-29-37_AM.jpg;0;0.443942;0.2671871;0.33333290000000004;0.11759275;0.16111125
24-11-2021_05-29-37_AM.jpg;0;0.625924;0.0010416999999999996;0.0510417;0.36574049999999997;0.5574075
24-11-2021_05-29-37_AM.jpg;0;0.651124;0.32291634999999996;0.38124965;0.11574105;0.16666695
24-11-2021_05-29-37_AM.jpg;0;0.731259;0.25989565000000003;0.30156235;0.1240745;0.1611115
24-11-2021_05-29-37_AM.jpg;0;0.791333;0.18854125;0.23697875000000002;0.15277815;0.20648185000000002
24-11-2021_05-29-37_AM.jpg;0;0.796306;0.1562504;0.1932296;0.15648165;0.19722235000000002
24-11-2021_05-29-37_AM.jpg;0;0.820763;0.29218715;0.36197885;0.10462940000000001;0.1648146
24-11-2021_05-29-37_AM.jpg;0;0.830512;0.3453121;0.41145790000000004;0.12407404999999999;0.17592595
24-11-2021_05-29-37_AM.jpg;3;0.863173;0.039583349999999996;0.06614584999999999;0.2518515;0.36388849999999995
24-11-2021_05-29-37_AM.jpg;0;0.863868;0.37708284999999997;0.44479115;0.1259261;0.1787039
24-11-2021_05-29-37_AM.jpg;0;0.866219;0.41510425;0.47604175;0.12592635;0.18518565
24-11-2021_05-29-37_AM.jpg;0;0.876578;0.007291650000000004;0.05937495;0.17777785;0.22407415
