ImageID;LabelName;Conf;XMin;XMax;YMin;YMax
24-11-2021_05-31-51_AM.jpg;3;0.825893;0.03593755;0.053645849999999995;0.3055557;0.3731483
25-11-2021_06-10-03_AM.jpg;3;0.917864;0.7187495500000001;0.76339245;0.169737;0.35789499999999996
24-11-2021_09-05-00_AM.jpg;3;0.5369;0.5714842;0.5874998;0.3201388;0.38958319999999996
24-11-2021_09-05-00_AM.jpg;3;0.71274;0.8734377;0.8925783;0.31319465;0.39861135000000003
24-11-2021_09-05-00_AM.jpg;3;0.770197;0.8957033999999999;0.9152346;0.32569455;0.40833345
24-11-2021_09-05-00_AM.jpg;3;0.786203;0.6820313;0.7003907;0.30694455;0.39583345000000003
24-11-2021_09-05-00_AM.jpg;3;0.829074;0.6429691000000001;0.6703129;0.422222;0.554166
24-11-2021_02-42-46_PM.jpg;3;0.529614;0.3284974;0.3474706;0.14473724999999998;0.22302675
24-11-2021_02-42-46_PM.jpg;3;0.827705;0.3132444;0.3322176;0.13618425;0.22697374999999997
23-11-2021_05-36-22_PM.jpg;3;0.872894;0.2057294;0.2427086;0.26388900000000004;0.365741
26-11-2021_08-06-03_AM.jpg;3;0.448885;0.62916625;0.64635375;0.3305552;0.38611080000000003
26-11-2021_08-06-03_AM.jpg;3;0.633642;0.8739585000000001;0.8833335;0.22499975;0.26851825
26-11-2021_08-06-03_AM.jpg;3;0.883807;0.85833375;0.8723962500000001;0.30092575;0.36944425000000003
26-11-2021_08-06-03_AM.jpg;3;0.929388;0.19687485;0.23333315;0.6027775000000001;0.7462965
25-11-2021_03-27-49_AM.jpg;3;0.871936;0.8640624;0.8822916;0.29166620000000004;0.3712958
25-11-2021_10-57-03_AM.jpg;3;0.91503;0.35156234999999997;0.37202365;0.37368399999999996;0.474342
25-11-2021_08-14-45_AM.jpg;3;0.48185;0.047991099999999995;0.0572917;0.1750002;0.21513179999999998
25-11-2021_08-14-45_AM.jpg;3;0.741221;0.8813245000000001;0.9278275;0.3717105;0.5499995
25-11-2021_08-14-45_AM.jpg;3;0.777879;0.10305074;0.11123526;0.1282892;0.16842079999999998
25-11-2021_08-14-45_AM.jpg;3;0.913402;0.445685;0.508185;0.39671;0.6980259999999999
26-11-2021_03-54-53_AM.jpg;3;0.910145;0.37462829999999997;0.4270837;0.0026317000000000007;0.1453947
24-11-2021_10-50-59_AM.jpg;3;0.928079;0.28125;0.32499999999999996;0.17962950000000003;0.34444450000000004
24-11-2021_10-50-59_AM.jpg;3;0.931057;0.9296876;0.9864584;0.5231480000000001;0.67037
25-11-2021_01-36-55_PM.jpg;3;0.72435;0.6786453499999999;0.69947865;0.41111105000000003;0.48796295
26-11-2021_08-23-34_AM.jpg;3;0.42098;0.2562495;0.2718745;0.09166664999999999;0.15740735
26-11-2021_08-23-34_AM.jpg;3;0.694672;0.207292;0.21979200000000002;5.000000000143778e-08;0.05370375
26-11-2021_08-23-34_AM.jpg;3;0.805563;0.31510435000000003;0.33593765;0.22037080000000003;0.3157412
26-11-2021_08-23-34_AM.jpg;3;0.896142;0.47187465;0.49479135;0.30925895000000003;0.40740705
24-11-2021_06-42-28_AM.jpg;3;0.883021;0.9351565500000001;0.95195345;0.3097219;0.3881941
24-11-2021_01-50-40_PM.jpg;3;0.558064;0.30712931;0.31298868999999996;0.35416625;0.37760375
24-11-2021_01-50-40_PM.jpg;3;0.682413;0.42333975;0.43115225;0.34570265;0.37239535
24-11-2021_01-50-40_PM.jpg;3;0.792155;0.35400425;0.37402375;0.65039015;0.7239578499999999
24-11-2021_01-50-40_PM.jpg;3;0.849322;0.32763654999999997;0.35009745;0.64192695;0.7220050499999999
25-11-2021_10-21-06_AM.jpg;3;0.735412;0.45089295;0.51450905;0.007894499999999999;0.2289475
